AnzahlFall,AnzahlTodesfall,Meldedatum,IdLandkreis,IdBundesland,Landkreis,stateCode,reportDate,cases,deaths,population_number,population_density
1,0,1584662400000,12054,12,SK Potsdam,DE-BB,2020-03-20,7,0,178089,944
1,0,1584921600000,12054,12,SK Potsdam,DE-BB,2020-03-23,8,0,178089,944
1,0,1585008000000,12054,12,SK Potsdam,DE-BB,2020-03-24,9,0,178089,944
1,0,1585094400000,12054,12,SK Potsdam,DE-BB,2020-03-25,10,0,178089,944
1,0,1583884800000,12060,12,LK Barnim,DE-BB,2020-03-11,2,0,182760,124
1,0,1583971200000,12060,12,LK Barnim,DE-BB,2020-03-12,3,0,182760,124
1,0,1584057600000,12060,12,LK Barnim,DE-BB,2020-03-13,4,0,182760,124
2,0,1584230400000,12060,12,LK Barnim,DE-BB,2020-03-15,6,0,182760,124
1,0,1584316800000,12060,12,LK Barnim,DE-BB,2020-03-16,7,0,182760,124
1,0,1584403200000,12060,12,LK Barnim,DE-BB,2020-03-17,8,0,182760,124
1,0,1584489600000,12060,12,LK Barnim,DE-BB,2020-03-18,9,0,182760,124
3,0,1584576000000,12060,12,LK Barnim,DE-BB,2020-03-19,12,0,182760,124
3,0,1584662400000,12060,12,LK Barnim,DE-BB,2020-03-20,15,0,182760,124
1,0,1584748800000,12060,12,LK Barnim,DE-BB,2020-03-21,16,0,182760,124
3,0,1584835200000,12060,12,LK Barnim,DE-BB,2020-03-22,19,0,182760,124
1,0,1584921600000,12060,12,LK Barnim,DE-BB,2020-03-23,20,0,182760,124
1,0,1585008000000,12060,12,LK Barnim,DE-BB,2020-03-24,21,0,182760,124
2,0,1585094400000,12060,12,LK Barnim,DE-BB,2020-03-25,23,0,182760,124
1,0,1584057600000,12061,12,LK Dahme-Spreewald,DE-BB,2020-03-13,2,0,169067,74
1,0,1584144000000,12061,12,LK Dahme-Spreewald,DE-BB,2020-03-14,3,0,169067,74
1,0,1584230400000,12061,12,LK Dahme-Spreewald,DE-BB,2020-03-15,4,0,169067,74
1,0,1584316800000,12061,12,LK Dahme-Spreewald,DE-BB,2020-03-16,5,0,169067,74
3,0,1584403200000,12061,12,LK Dahme-Spreewald,DE-BB,2020-03-17,8,0,169067,74
3,0,1584576000000,12061,12,LK Dahme-Spreewald,DE-BB,2020-03-19,11,0,169067,74
1,0,1584662400000,12061,12,LK Dahme-Spreewald,DE-BB,2020-03-20,12,0,169067,74
1,0,1584748800000,12061,12,LK Dahme-Spreewald,DE-BB,2020-03-21,13,0,169067,74
2,0,1584921600000,12061,12,LK Dahme-Spreewald,DE-BB,2020-03-23,15,0,169067,74
1,0,1585008000000,12061,12,LK Dahme-Spreewald,DE-BB,2020-03-24,16,0,169067,74
1,0,1585094400000,12061,12,LK Dahme-Spreewald,DE-BB,2020-03-25,17,0,169067,74
2,0,1583798400000,12062,12,LK Elbe-Elster,DE-BB,2020-03-10,3,0,102638,54
1,0,1583971200000,12062,12,LK Elbe-Elster,DE-BB,2020-03-12,4,0,102638,54
1,0,1584403200000,12062,12,LK Elbe-Elster,DE-BB,2020-03-17,5,0,102638,54
1,0,1584489600000,12062,12,LK Elbe-Elster,DE-BB,2020-03-18,6,0,102638,54
1,0,1584662400000,12062,12,LK Elbe-Elster,DE-BB,2020-03-20,7,0,102638,54
2,0,1584835200000,12062,12,LK Elbe-Elster,DE-BB,2020-03-22,9,0,102638,54
1,0,1585008000000,12062,12,LK Elbe-Elster,DE-BB,2020-03-24,10,0,102638,54
1,0,1585094400000,12062,12,LK Elbe-Elster,DE-BB,2020-03-25,11,0,102638,54
1,0,1583625600000,12063,12,LK Havelland,DE-BB,2020-03-08,2,0,161909,94
1,0,1583712000000,12063,12,LK Havelland,DE-BB,2020-03-09,3,0,161909,94
1,0,1583971200000,12063,12,LK Havelland,DE-BB,2020-03-12,4,0,161909,94
1,0,1584057600000,12063,12,LK Havelland,DE-BB,2020-03-13,5,0,161909,94
1,0,1584316800000,12063,12,LK Havelland,DE-BB,2020-03-16,6,0,161909,94
1,0,1584403200000,12063,12,LK Havelland,DE-BB,2020-03-17,7,0,161909,94
1,0,1584662400000,12063,12,LK Havelland,DE-BB,2020-03-20,8,0,161909,94
2,0,1584748800000,12063,12,LK Havelland,DE-BB,2020-03-21,10,0,161909,94
1,0,1584921600000,12063,12,LK Havelland,DE-BB,2020-03-23,11,0,161909,94
1,0,1585008000000,12063,12,LK Havelland,DE-BB,2020-03-24,12,0,161909,94
1,0,1585094400000,12063,12,LK Havelland,DE-BB,2020-03-25,13,0,161909,94
1,0,1583884800000,12064,12,LK Märkisch-Oderland,DE-BB,2020-03-11,2,0,194328,90
1,0,1583971200000,12064,12,LK Märkisch-Oderland,DE-BB,2020-03-12,3,0,194328,90
1,0,1584057600000,12064,12,LK Märkisch-Oderland,DE-BB,2020-03-13,4,0,194328,90
2,0,1584144000000,12064,12,LK Märkisch-Oderland,DE-BB,2020-03-14,6,0,194328,90
2,0,1584230400000,12064,12,LK Märkisch-Oderland,DE-BB,2020-03-15,8,0,194328,90
1,0,1584316800000,12064,12,LK Märkisch-Oderland,DE-BB,2020-03-16,9,0,194328,90
1,0,1584403200000,12064,12,LK Märkisch-Oderland,DE-BB,2020-03-17,10,0,194328,90
1,0,1584489600000,12064,12,LK Märkisch-Oderland,DE-BB,2020-03-18,11,0,194328,90
1,0,1584576000000,12064,12,LK Märkisch-Oderland,DE-BB,2020-03-19,12,0,194328,90
1,0,1584662400000,12064,12,LK Märkisch-Oderland,DE-BB,2020-03-20,13,0,194328,90
1,0,1584748800000,12064,12,LK Märkisch-Oderland,DE-BB,2020-03-21,14,0,194328,90
1,0,1583971200000,12065,12,LK Oberhavel,DE-BB,2020-03-12,2,0,211249,117
1,0,1584057600000,12065,12,LK Oberhavel,DE-BB,2020-03-13,3,0,211249,117
1,0,1584230400000,12065,12,LK Oberhavel,DE-BB,2020-03-15,4,0,211249,117
1,0,1584316800000,12065,12,LK Oberhavel,DE-BB,2020-03-16,5,0,211249,117
3,0,1584403200000,12065,12,LK Oberhavel,DE-BB,2020-03-17,8,0,211249,117
2,0,1584489600000,12065,12,LK Oberhavel,DE-BB,2020-03-18,10,0,211249,117
1,0,1584576000000,12065,12,LK Oberhavel,DE-BB,2020-03-19,11,0,211249,117
2,0,1584662400000,12065,12,LK Oberhavel,DE-BB,2020-03-20,13,0,211249,117
2,0,1584921600000,12065,12,LK Oberhavel,DE-BB,2020-03-23,15,0,211249,117
2,0,1585008000000,12065,12,LK Oberhavel,DE-BB,2020-03-24,17,0,211249,117
1,0,1585094400000,12065,12,LK Oberhavel,DE-BB,2020-03-25,18,0,211249,117
1,0,1583798400000,12066,12,LK Oberspreewald-Lausitz,DE-BB,2020-03-10,2,0,110476,90
1,0,1584316800000,12066,12,LK Oberspreewald-Lausitz,DE-BB,2020-03-16,3,0,110476,90
1,0,1584403200000,12066,12,LK Oberspreewald-Lausitz,DE-BB,2020-03-17,4,0,110476,90
2,0,1584921600000,12066,12,LK Oberspreewald-Lausitz,DE-BB,2020-03-23,6,0,110476,90
1,0,1585008000000,12066,12,LK Oberspreewald-Lausitz,DE-BB,2020-03-24,7,0,110476,90
1,0,1583884800000,12067,12,LK Oder-Spree,DE-BB,2020-03-11,2,0,178658,79
1,0,1583971200000,12067,12,LK Oder-Spree,DE-BB,2020-03-12,3,0,178658,79
1,0,1584057600000,12067,12,LK Oder-Spree,DE-BB,2020-03-13,4,0,178658,79
1,0,1584144000000,12067,12,LK Oder-Spree,DE-BB,2020-03-14,5,0,178658,79
3,0,1584230400000,12067,12,LK Oder-Spree,DE-BB,2020-03-15,8,0,178658,79
1,0,1584403200000,12067,12,LK Oder-Spree,DE-BB,2020-03-17,9,0,178658,79
1,0,1584489600000,12067,12,LK Oder-Spree,DE-BB,2020-03-18,10,0,178658,79
1,0,1584576000000,12067,12,LK Oder-Spree,DE-BB,2020-03-19,11,0,178658,79
1,0,1584662400000,12067,12,LK Oder-Spree,DE-BB,2020-03-20,12,0,178658,79
2,0,1584748800000,12067,12,LK Oder-Spree,DE-BB,2020-03-21,14,0,178658,79
2,0,1584835200000,12067,12,LK Oder-Spree,DE-BB,2020-03-22,16,0,178658,79
1,0,1584921600000,12067,12,LK Oder-Spree,DE-BB,2020-03-23,17,0,178658,79
1,0,1585008000000,12067,12,LK Oder-Spree,DE-BB,2020-03-24,18,0,178658,79
1,0,1585094400000,12067,12,LK Oder-Spree,DE-BB,2020-03-25,19,0,178658,79
1,0,1584576000000,12068,12,LK Ostprignitz-Ruppin,DE-BB,2020-03-19,4,0,99078,39
1,0,1584662400000,12068,12,LK Ostprignitz-Ruppin,DE-BB,2020-03-20,5,0,99078,39
2,0,1585094400000,12068,12,LK Ostprignitz-Ruppin,DE-BB,2020-03-25,7,0,99078,39
1,0,1583971200000,12069,12,LK Potsdam-Mittelmark,DE-BB,2020-03-12,2,0,214664,83
1,0,1584230400000,12069,12,LK Potsdam-Mittelmark,DE-BB,2020-03-15,3,0,214664,83
1,0,1584403200000,12069,12,LK Potsdam-Mittelmark,DE-BB,2020-03-17,4,0,214664,83
3,0,1584489600000,12069,12,LK Potsdam-Mittelmark,DE-BB,2020-03-18,7,0,214664,83
1,0,1584576000000,12069,12,LK Potsdam-Mittelmark,DE-BB,2020-03-19,8,0,214664,83
1,0,1584662400000,12069,12,LK Potsdam-Mittelmark,DE-BB,2020-03-20,9,0,214664,83
1,0,1584748800000,12069,12,LK Potsdam-Mittelmark,DE-BB,2020-03-21,10,0,214664,83
2,0,1584835200000,12069,12,LK Potsdam-Mittelmark,DE-BB,2020-03-22,12,0,214664,83
1,0,1584921600000,12069,12,LK Potsdam-Mittelmark,DE-BB,2020-03-23,13,0,214664,83
1,0,1585008000000,12069,12,LK Potsdam-Mittelmark,DE-BB,2020-03-24,14,0,214664,83
1,0,1585094400000,12069,12,LK Potsdam-Mittelmark,DE-BB,2020-03-25,15,0,214664,83
3,0,1585008000000,12070,12,LK Prignitz,DE-BB,2020-03-24,4,0,76508,36
1,0,1583712000000,12071,12,LK Spree-Neiße,DE-BB,2020-03-09,2,0,114429,69
1,0,1583884800000,12071,12,LK Spree-Neiße,DE-BB,2020-03-11,3,0,114429,69
2,0,1583971200000,12071,12,LK Spree-Neiße,DE-BB,2020-03-12,5,0,114429,69
2,0,1584057600000,12071,12,LK Spree-Neiße,DE-BB,2020-03-13,7,0,114429,69
2,0,1584144000000,12071,12,LK Spree-Neiße,DE-BB,2020-03-14,9,0,114429,69
1,0,1584230400000,12071,12,LK Spree-Neiße,DE-BB,2020-03-15,10,0,114429,69
1,0,1584316800000,12071,12,LK Spree-Neiße,DE-BB,2020-03-16,11,0,114429,69
1,0,1584403200000,12071,12,LK Spree-Neiße,DE-BB,2020-03-17,12,0,114429,69
1,0,1584489600000,12071,12,LK Spree-Neiße,DE-BB,2020-03-18,13,0,114429,69
1,0,1584576000000,12071,12,LK Spree-Neiße,DE-BB,2020-03-19,14,0,114429,69
1,0,1584662400000,12071,12,LK Spree-Neiße,DE-BB,2020-03-20,15,0,114429,69
2,0,1584921600000,12071,12,LK Spree-Neiße,DE-BB,2020-03-23,17,0,114429,69
1,0,1585094400000,12071,12,LK Spree-Neiße,DE-BB,2020-03-25,18,0,114429,69
1,0,1584057600000,12072,12,LK Teltow-Fläming,DE-BB,2020-03-13,2,0,168296,80
1,0,1584144000000,12072,12,LK Teltow-Fläming,DE-BB,2020-03-14,3,0,168296,80
3,0,1584403200000,12072,12,LK Teltow-Fläming,DE-BB,2020-03-17,6,0,168296,80
1,0,1584489600000,12072,12,LK Teltow-Fläming,DE-BB,2020-03-18,7,0,168296,80
2,0,1584576000000,12072,12,LK Teltow-Fläming,DE-BB,2020-03-19,9,0,168296,80
1,0,1584662400000,12072,12,LK Teltow-Fläming,DE-BB,2020-03-20,10,0,168296,80
2,0,1584748800000,12072,12,LK Teltow-Fläming,DE-BB,2020-03-21,12,0,168296,80
1,0,1584835200000,12072,12,LK Teltow-Fläming,DE-BB,2020-03-22,13,0,168296,80
4,0,1585094400000,12072,12,LK Teltow-Fläming,DE-BB,2020-03-25,17,0,168296,80
1,0,1584489600000,12073,12,LK Uckermark,DE-BB,2020-03-18,2,0,119552,39
1,0,1585008000000,12073,12,LK Uckermark,DE-BB,2020-03-24,3,0,119552,39
1,0,1583107200000,04011,4,SK Bremen,DE-HB,2020-03-02,0,0,569352,1749
1,0,1583193600000,04011,4,SK Bremen,DE-HB,2020-03-03,1,0,569352,1749
1,0,1583712000000,04011,4,SK Bremen,DE-HB,2020-03-09,2,0,569352,1749
5,0,1583798400000,04011,4,SK Bremen,DE-HB,2020-03-10,7,0,569352,1749
1,0,1583884800000,04011,4,SK Bremen,DE-HB,2020-03-11,8,0,569352,1749
2,0,1583971200000,04011,4,SK Bremen,DE-HB,2020-03-12,10,0,569352,1749
3,0,1584057600000,04011,4,SK Bremen,DE-HB,2020-03-13,13,0,569352,1749
1,0,1584144000000,04011,4,SK Bremen,DE-HB,2020-03-14,14,0,569352,1749
2,0,1584230400000,04011,4,SK Bremen,DE-HB,2020-03-15,16,0,569352,1749
1,0,1584316800000,04011,4,SK Bremen,DE-HB,2020-03-16,17,0,569352,1749
2,0,1584403200000,04011,4,SK Bremen,DE-HB,2020-03-17,19,0,569352,1749
3,0,1584489600000,04011,4,SK Bremen,DE-HB,2020-03-18,22,0,569352,1749
9,0,1584576000000,04011,4,SK Bremen,DE-HB,2020-03-19,31,0,569352,1749
5,0,1584662400000,04011,4,SK Bremen,DE-HB,2020-03-20,36,0,569352,1749
3,0,1584748800000,04011,4,SK Bremen,DE-HB,2020-03-21,39,0,569352,1749
1,0,1584835200000,04011,4,SK Bremen,DE-HB,2020-03-22,40,0,569352,1749
2,0,1584921600000,04011,4,SK Bremen,DE-HB,2020-03-23,42,0,569352,1749
3,0,1585008000000,04011,4,SK Bremen,DE-HB,2020-03-24,45,0,569352,1749
4,0,1585094400000,04011,4,SK Bremen,DE-HB,2020-03-25,49,0,569352,1749
1,0,1585180800000,04011,4,SK Bremen,DE-HB,2020-03-26,50,0,569352,1749
1,0,1583971200000,04012,4,SK Bremerhaven,DE-HB,2020-03-12,2,0,113634,1211
4,0,1584057600000,04012,4,SK Bremerhaven,DE-HB,2020-03-13,6,0,113634,1211
1,0,1584144000000,04012,4,SK Bremerhaven,DE-HB,2020-03-14,7,0,113634,1211
2,0,1584403200000,04012,4,SK Bremerhaven,DE-HB,2020-03-17,9,0,113634,1211
1,0,1584489600000,04012,4,SK Bremerhaven,DE-HB,2020-03-18,10,0,113634,1211
1,0,1584576000000,04012,4,SK Bremerhaven,DE-HB,2020-03-19,11,0,113634,1211
1,0,1585094400000,04012,4,SK Bremerhaven,DE-HB,2020-03-25,12,0,113634,1211
1,0,1582934400000,02000,2,SK Hamburg,DE-HH,2020-02-29,2,0,1841179,2505
1,0,1583020800000,02000,2,SK Hamburg,DE-HH,2020-03-01,3,0,1841179,2505
1,0,1583193600000,02000,2,SK Hamburg,DE-HH,2020-03-03,4,0,1841179,2505
1,0,1583280000000,02000,2,SK Hamburg,DE-HH,2020-03-04,5,0,1841179,2505
3,0,1583366400000,02000,2,SK Hamburg,DE-HH,2020-03-05,8,0,1841179,2505
1,0,1583452800000,02000,2,SK Hamburg,DE-HH,2020-03-06,9,0,1841179,2505
1,0,1583539200000,02000,2,SK Hamburg,DE-HH,2020-03-07,10,0,1841179,2505
1,0,1583625600000,02000,2,SK Hamburg,DE-HH,2020-03-08,11,0,1841179,2505
1,0,1583712000000,02000,2,SK Hamburg,DE-HH,2020-03-09,12,0,1841179,2505
1,0,1583798400000,02000,2,SK Hamburg,DE-HH,2020-03-10,13,0,1841179,2505
1,0,1583884800000,02000,2,SK Hamburg,DE-HH,2020-03-11,14,0,1841179,2505
4,0,1583971200000,02000,2,SK Hamburg,DE-HH,2020-03-12,18,0,1841179,2505
1,0,1584057600000,02000,2,SK Hamburg,DE-HH,2020-03-13,19,0,1841179,2505
2,0,1584144000000,02000,2,SK Hamburg,DE-HH,2020-03-14,21,0,1841179,2505
1,0,1584230400000,02000,2,SK Hamburg,DE-HH,2020-03-15,22,0,1841179,2505
3,0,1584316800000,02000,2,SK Hamburg,DE-HH,2020-03-16,25,0,1841179,2505
1,0,1584403200000,02000,2,SK Hamburg,DE-HH,2020-03-17,26,0,1841179,2505
1,0,1584489600000,02000,2,SK Hamburg,DE-HH,2020-03-18,27,0,1841179,2505
4,0,1584576000000,02000,2,SK Hamburg,DE-HH,2020-03-19,31,0,1841179,2505
3,0,1584662400000,02000,2,SK Hamburg,DE-HH,2020-03-20,34,0,1841179,2505
1,0,1584748800000,02000,2,SK Hamburg,DE-HH,2020-03-21,35,0,1841179,2505
3,0,1584835200000,02000,2,SK Hamburg,DE-HH,2020-03-22,38,0,1841179,2505
1,0,1584921600000,02000,2,SK Hamburg,DE-HH,2020-03-23,39,0,1841179,2505
2,0,1585008000000,02000,2,SK Hamburg,DE-HH,2020-03-24,41,0,1841179,2505
2,0,1585094400000,02000,2,SK Hamburg,DE-HH,2020-03-25,43,0,1841179,2505
2,0,1585180800000,02000,2,SK Hamburg,DE-HH,2020-03-26,45,0,1841179,2505
3,0,1584316800000,06411,6,SK Darmstadt,DE-HE,2020-03-16,4,0,159207,1304
1,0,1584403200000,06411,6,SK Darmstadt,DE-HE,2020-03-17,5,0,159207,1304
3,0,1584489600000,06411,6,SK Darmstadt,DE-HE,2020-03-18,8,0,159207,1304
2,0,1584576000000,06411,6,SK Darmstadt,DE-HE,2020-03-19,10,0,159207,1304
3,0,1584662400000,06411,6,SK Darmstadt,DE-HE,2020-03-20,13,0,159207,1304
1,0,1584748800000,06411,6,SK Darmstadt,DE-HE,2020-03-21,14,0,159207,1304
1,0,1585008000000,06411,6,SK Darmstadt,DE-HE,2020-03-24,15,0,159207,1304
2,0,1585094400000,06411,6,SK Darmstadt,DE-HE,2020-03-25,17,0,159207,1304
2,0,1585180800000,06411,6,SK Darmstadt,DE-HE,2020-03-26,19,0,159207,1304
1,0,1583280000000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-04,4,0,753056,3033
2,0,1583366400000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-05,6,0,753056,3033
1,0,1583712000000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-09,7,0,753056,3033
2,0,1583798400000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-10,9,0,753056,3033
1,0,1583884800000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-11,10,0,753056,3033
2,0,1583971200000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-12,12,0,753056,3033
1,0,1584057600000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-13,13,0,753056,3033
1,0,1584144000000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-14,14,0,753056,3033
1,0,1584316800000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-16,15,0,753056,3033
1,0,1584403200000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-17,16,0,753056,3033
2,0,1584489600000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-18,18,0,753056,3033
4,0,1584576000000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-19,22,0,753056,3033
3,0,1584662400000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-20,25,0,753056,3033
3,0,1584748800000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-21,28,0,753056,3033
1,0,1584835200000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-22,29,0,753056,3033
3,0,1584921600000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-23,32,0,753056,3033
1,0,1585008000000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-24,33,0,753056,3033
5,0,1585094400000,06412,6,SK Frankfurt am Main,DE-HE,2020-03-25,38,0,753056,3033
1,0,1583884800000,06414,6,SK Wiesbaden,DE-HE,2020-03-11,2,0,278342,1365
1,0,1583971200000,06414,6,SK Wiesbaden,DE-HE,2020-03-12,3,0,278342,1365
1,0,1584057600000,06414,6,SK Wiesbaden,DE-HE,2020-03-13,4,0,278342,1365
1,0,1584316800000,06414,6,SK Wiesbaden,DE-HE,2020-03-16,5,0,278342,1365
1,0,1584403200000,06414,6,SK Wiesbaden,DE-HE,2020-03-17,6,0,278342,1365
5,0,1584489600000,06414,6,SK Wiesbaden,DE-HE,2020-03-18,11,0,278342,1365
1,0,1584576000000,06414,6,SK Wiesbaden,DE-HE,2020-03-19,12,0,278342,1365
1,0,1584662400000,06414,6,SK Wiesbaden,DE-HE,2020-03-20,13,0,278342,1365
9,0,1584921600000,06414,6,SK Wiesbaden,DE-HE,2020-03-23,22,0,278342,1365
1,0,1585008000000,06414,6,SK Wiesbaden,DE-HE,2020-03-24,23,0,278342,1365
1,0,1585094400000,06414,6,SK Wiesbaden,DE-HE,2020-03-25,24,0,278342,1365
1,0,1585180800000,06414,6,SK Wiesbaden,DE-HE,2020-03-26,25,0,278342,1365
1,0,1583712000000,06431,6,LK Bergstraße,DE-HE,2020-03-09,2,0,269694,375
1,0,1583798400000,06431,6,LK Bergstraße,DE-HE,2020-03-10,3,0,269694,375
1,0,1583884800000,06431,6,LK Bergstraße,DE-HE,2020-03-11,4,0,269694,375
1,0,1583971200000,06431,6,LK Bergstraße,DE-HE,2020-03-12,5,0,269694,375
2,0,1584316800000,06431,6,LK Bergstraße,DE-HE,2020-03-16,7,0,269694,375
1,0,1584403200000,06431,6,LK Bergstraße,DE-HE,2020-03-17,8,0,269694,375
1,0,1584489600000,06431,6,LK Bergstraße,DE-HE,2020-03-18,9,0,269694,375
2,0,1584576000000,06431,6,LK Bergstraße,DE-HE,2020-03-19,11,0,269694,375
1,0,1584662400000,06431,6,LK Bergstraße,DE-HE,2020-03-20,12,0,269694,375
4,0,1584921600000,06431,6,LK Bergstraße,DE-HE,2020-03-23,16,0,269694,375
10,0,1585008000000,06431,6,LK Bergstraße,DE-HE,2020-03-24,26,0,269694,375
1,0,1585094400000,06431,6,LK Bergstraße,DE-HE,2020-03-25,27,0,269694,375
1,0,1585180800000,06431,6,LK Bergstraße,DE-HE,2020-03-26,28,0,269694,375
1,0,1584057600000,06432,6,LK Darmstadt-Dieburg,DE-HE,2020-03-13,2,0,297399,452
1,0,1584316800000,06432,6,LK Darmstadt-Dieburg,DE-HE,2020-03-16,3,0,297399,452
4,0,1584403200000,06432,6,LK Darmstadt-Dieburg,DE-HE,2020-03-17,7,0,297399,452
2,0,1584489600000,06432,6,LK Darmstadt-Dieburg,DE-HE,2020-03-18,9,0,297399,452
4,0,1584576000000,06432,6,LK Darmstadt-Dieburg,DE-HE,2020-03-19,13,0,297399,452
5,0,1584662400000,06432,6,LK Darmstadt-Dieburg,DE-HE,2020-03-20,18,0,297399,452
1,0,1584748800000,06432,6,LK Darmstadt-Dieburg,DE-HE,2020-03-21,19,0,297399,452
2,0,1584835200000,06432,6,LK Darmstadt-Dieburg,DE-HE,2020-03-22,21,0,297399,452
1,0,1584921600000,06432,6,LK Darmstadt-Dieburg,DE-HE,2020-03-23,22,0,297399,452
1,0,1585008000000,06432,6,LK Darmstadt-Dieburg,DE-HE,2020-03-24,23,0,297399,452
4,0,1585094400000,06432,6,LK Darmstadt-Dieburg,DE-HE,2020-03-25,27,0,297399,452
3,0,1585180800000,06432,6,LK Darmstadt-Dieburg,DE-HE,2020-03-26,30,0,297399,452
1,0,1583971200000,06433,6,LK Groß-Gerau,DE-HE,2020-03-12,2,0,274526,606
1,0,1584057600000,06433,6,LK Groß-Gerau,DE-HE,2020-03-13,3,0,274526,606
1,0,1584316800000,06433,6,LK Groß-Gerau,DE-HE,2020-03-16,4,0,274526,606
1,0,1584403200000,06433,6,LK Groß-Gerau,DE-HE,2020-03-17,5,0,274526,606
2,0,1584489600000,06433,6,LK Groß-Gerau,DE-HE,2020-03-18,7,0,274526,606
3,0,1584576000000,06433,6,LK Groß-Gerau,DE-HE,2020-03-19,10,0,274526,606
7,0,1584662400000,06433,6,LK Groß-Gerau,DE-HE,2020-03-20,17,0,274526,606
2,0,1584748800000,06433,6,LK Groß-Gerau,DE-HE,2020-03-21,19,0,274526,606
2,0,1584835200000,06433,6,LK Groß-Gerau,DE-HE,2020-03-22,21,0,274526,606
1,0,1584921600000,06433,6,LK Groß-Gerau,DE-HE,2020-03-23,22,0,274526,606
1,0,1585008000000,06433,6,LK Groß-Gerau,DE-HE,2020-03-24,23,0,274526,606
2,0,1585094400000,06433,6,LK Groß-Gerau,DE-HE,2020-03-25,25,0,274526,606
2,0,1585180800000,06433,6,LK Groß-Gerau,DE-HE,2020-03-26,27,0,274526,606
1,0,1583712000000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-09,2,0,236564,491
1,0,1583971200000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-12,3,0,236564,491
1,0,1584057600000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-13,4,0,236564,491
2,0,1584144000000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-14,6,0,236564,491
3,0,1584230400000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-15,9,0,236564,491
6,0,1584316800000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-16,15,0,236564,491
1,0,1584403200000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-17,16,0,236564,491
2,0,1584489600000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-18,18,0,236564,491
2,0,1584576000000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-19,20,0,236564,491
2,0,1584662400000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-20,22,0,236564,491
1,0,1584748800000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-21,23,0,236564,491
1,0,1584835200000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-22,24,0,236564,491
3,0,1584921600000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-23,27,0,236564,491
2,0,1585008000000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-24,29,0,236564,491
2,0,1585094400000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-25,31,0,236564,491
1,0,1585180800000,06434,6,LK Hochtaunuskreis,DE-HE,2020-03-26,32,0,236564,491
1,0,1583712000000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-09,2,0,418950,300
1,0,1583798400000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-10,3,0,418950,300
2,0,1583884800000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-11,5,0,418950,300
3,0,1583971200000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-12,8,0,418950,300
1,0,1584057600000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-13,9,0,418950,300
1,0,1584144000000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-14,10,0,418950,300
1,0,1584230400000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-15,11,0,418950,300
3,0,1584316800000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-16,14,0,418950,300
1,0,1584403200000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-17,15,0,418950,300
3,0,1584489600000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-18,18,0,418950,300
2,0,1584576000000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-19,20,0,418950,300
2,0,1584662400000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-20,22,0,418950,300
1,0,1584748800000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-21,23,0,418950,300
1,0,1584835200000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-22,24,0,418950,300
1,0,1584921600000,06435,6,LK Main-Kinzig-Kreis,DE-HE,2020-03-23,25,0,418950,300
